player_a,player_b,winner
p671,p42,p42
p671,p690,p690
p671,p69,p671
p671,p281,p671
p671,p160,p671
p671,p533,p533
p671,p79,p671
p671,p298,p298
p671,b943,b943
p671,p301,p301
p671,p633,p633
p671,p745,p671
p672,p439,p439
p672,p757,p672
p672,p369,p672
p672,p260,p672
p672,p666,p666
p672,p146,p672
p672,p140,p672
p672,p408,p672
p672,p284,p284
p672,p774,p672
p673,p850,p673
p673,p99,p99
p673,p529,p529
p673,p372,p673
p673,p403,p403
p673,p440,p673
p673,p839,p673
p673,p847,p673
p673,p233,p673
p674,p471,p471
p674,e958,p674
p674,p559,p559
p674,p333,p674
p674,b924,p674
p674,p717,p674
p674,p628,p628
p674,p490,p490
p674,p103,p674
p674,p596,p674
p674,p771,p674
p674,p241,p674
p674,p169,p674
p674,p586,p674
p674,p431,p674
p675,p154,p675
p675,e951,p675
p675,p46,p46
p675,p866,p866
p675,p596,p675
p675,p426,p426
p675,p788,p788
p675,p397,p675
p675,p71,p675
p675,p325,p325
p675,p34,p34
p675,p341,p675
p675,p622,p675
p676,p124,p124
p676,p680,p676
p676,p59,p59
p676,p359,p676
p676,p660,p660
p676,p587,p676
p676,p782,p782
p676,p642,p676
p676,p163,p676
p676,p317,p317
p676,p168,p676
p677,p889,p677
p677,p312,p677
p677,e964,p677
p677,p235,p677
p677,p361,p361
p677,p590,p677
p677,p415,p677
p677,p582,p677
p677,p638,p638
p677,e969,p677
p677,p390,p390
p677,p340,p677
p678,e945,p678
p678,p804,p804
p678,p20,p20
p678,p687,p687
p678,p446,p446
p678,p628,p678
p678,p136,p678
p678,p67,p67
p678,p595,p678
p678,p602,p678
p678,b932,b932
p679,p815,p679
p679,p398,p679
p679,p227,p227
p679,p766,p766
p679,p344,p679
p679,b903,b903
p679,p448,p679
p679,p852,p679
p679,p729,p679
p679,b935,p679
p679,p52,p52
p679,e971,p679
p680,p849,p849
p680,p99,p99
p680,p350,p350
p680,p612,p680
p680,p563,p563
p680,p15,p680
p680,p339,p339
p680,p672,p680
p680,p163,p680
p680,p898,p898
p681,p376,p376
p681,p216,p216
p681,p95,p95
p681,p394,p394
p681,p509,p509
p681,p26,p26
p681,p568,p568
p681,p848,p848
p681,p841,p681
p681,p832,p681
p682,p665,p665
p682,p161,p682
p682,e969,e969
p682,p98,p98
p682,p20,p682
p682,p59,p682
p682,p411,p682
p682,p420,p682
p682,p510,p510
p682,b912,b912
p682,p808,p808
p682,p887,p887
p682,p483,p483
p682,p300,p300
p682,p74,p682
p683,p447,p683
p683,p295,p295
p683,p109,p683
p683,p475,p683
p683,p563,p683
p683,p838,p683
p683,p390,p390
p683,p748,p748
p683,p245,p683
p683,p619,p619
p684,p556,p556
p684,p216,p216
p684,p111,p684
p684,p521,p521
p684,p441,p441
p684,p8,p8
p684,p342,p684
p684,p822,p684
p685,p793,p793
p685,p283,p685
p685,p82,p685
p685,p897,p897
p685,p38,p38
p685,p89,p89
p685,p263,p685
p685,p544,p544
p685,p689,p685
p685,p698,p698
p685,p29,p29
p685,p651,p685
p686,p393,p393
p686,p397,p397
p686,p561,p561
p686,p529,p686
p686,p224,p224
p686,p374,p374
p686,p698,p698
p686,p632,p686
p686,p306,p686
p686,p143,p686
p686,b905,b905
p686,p5,p686
p686,p393,p686
p686,p65,p686
p687,p21,p21
p687,e946,p687
p687,p534,p687
p687,p850,p687
p687,p166,p166
p687,p299,p299
p687,p25,p25
p687,p233,p233
p687,p709,p709
p687,p728,p728
p687,p14,p687
p687,p628,p628
p687,p640,p640
p688,p153,p688
p688,p661,p688
p688,p778,p778
p688,p681,p681
p688,p589,p688
p688,p613,p688
p688,p285,p688
p688,p739,p739
p688,b916,p688
p688,p303,p303
p689,p588,p588
p689,p864,p864
p689,p262,p689
p689,b936,b936
p689,p747,p689
p689,p788,p788
p689,p666,p666
p689,p293,p689
p689,p635,p635
p689,p392,p689
p689,p328,p328
p689,p178,p178
p689,p226,p689
p689,p395,p689
p690,p601,p690
p690,p40,p690
p690,p389,p690
p690,p320,p690
p690,p793,p690
p690,p228,p690
p690,p20,p690
p690,p178,p690
p690,p598,p598
p690,p357,p690
p691,p165,p165
p691,p262,p691
p691,p481,p481
p691,p524,p524
p691,p701,p701
p691,p846,p846
p691,p572,p691
p691,p697,p697
p691,p870,p691
p692,p9,p9
p692,e952,e952
p692,p514,p692
p692,p510,p692
p692,p799,p799
p692,p672,p692
p692,p388,p692
p692,p871,p692
p692,p219,p219
p692,p865,p865
p693,p44,p693
p693,p697,p697
p693,p667,p667
p693,p773,p773
p693,p55,p55
p693,p570,p693
p693,p705,p705
p693,p70,p693
p693,p117,p693
p694,p183,p183
p694,p326,p694
p694,p33,p33
p694,p185,p185
p694,p325,p694
p694,p815,p815
p694,p586,p586
p694,p597,p694
p694,p181,p181
p694,p349,p349
p694,p696,p696
p694,p97,p97
p695,p354,p354
p695,p851,p851
p695,p286,p286
p695,p41,p41
p695,p540,p540
p695,p64,p64
p695,p274,p274
p695,p743,p743
p695,p23,p695
p695,p527,p527
p695,p800,p800
p695,p817,p695
p695,p656,p656
p695,p657,p695
p696,p890,p890
p696,p81,p81
p696,p132,p696
p696,p46,p696
p696,p210,p696
p696,p654,p696
p696,p579,p696
p696,p790,p790
p696,p632,p696
p696,p360,p360
p696,p188,p188
p696,p681,p696
p696,p469,p696
p696,p101,p101
p696,p704,p704
p697,p695,p697
p697,p782,p697
p697,p141,p141
p697,p39,p39
p697,p404,p404
p697,p873,p697
p697,p169,p697
p697,p176,p176
p697,p353,p353
p698,p738,p698
p698,p823,p823
p698,p641,p698
p698,p690,p698
p698,p146,p146
p698,p649,p698
p698,p170,p170
p698,p874,p874
p698,p462,p698
p698,p4,p4
p698,p163,p698
p698,p315,p315
p698,p547,p698
p698,p28,p28
p699,p431,p431
p699,p187,p699
p699,p400,p699
p699,p261,p699
p699,p350,p350
p699,p344,p699
p699,b901,p699
p699,p8,p699
p699,p630,p699
p699,p471,p699
p699,p254,p254
p699,p537,p537
p699,p17,p699
p699,b941,b941
p700,p402,p402
p700,p207,p207
p700,p17,p700
p700,p852,p700
p700,p231,p231
p700,p232,p232
p700,p216,p700
p700,p411,p700
p700,p289,p700
p700,p13,p13
p700,p621,p700
p701,p689,p701
p701,p54,p701
p701,p398,p701
p701,p681,p681
p701,p518,p701
p701,p838,p838
p701,p696,p696
p701,p615,p701
p701,p709,p701
p701,e976,p701
p701,p217,p701
p701,b916,p701
p701,p530,p701
p701,p58,p701
p701,p372,p372
p702,p894,p702
p702,p797,p797
p702,b903,b903
p702,p565,p565
p702,p278,p702
p702,p885,p885
p702,p542,p542
p702,p890,p702
p702,p136,p136
p702,p601,p702
p702,p331,p331
p703,p78,p703
p703,p513,p513
p703,p803,p703
p703,p576,p576
p703,e948,e948
p703,p424,p424
p703,p551,p551
p703,p788,p703
p703,p567,p703
p703,p709,p709
p703,p328,p328
p703,p51,p51
p703,p893,p703
p704,p75,p704
p704,p120,p704
p704,p471,p471
p704,p846,p846
p704,p132,p704
p704,p98,p704
p704,p161,p161
p704,p628,p628
p704,p148,p148
p704,p485,p485
p704,p795,p795
p705,p262,p705
p705,p697,p697
p705,e975,e975
p705,p838,p705
p705,p253,p253
p705,p136,p705
p705,p469,p705
p705,p111,p705
p705,p687,p687
p706,p264,p264
p706,p76,p706
p706,p212,p706
p706,p69,p706
p706,p89,p89
p706,p332,p706
p706,p883,p706
p706,p575,p575
p706,p505,p706
p706,p567,p567
p706,p431,p706
p706,p768,p768
p706,p357,p706
p707,p118,p707
p707,p883,p883
p707,p593,p593
p707,p881,p881
p707,p339,p707
p707,p690,p707
p707,e963,p707
p707,p833,p833
p707,p709,p707
p707,p49,p707
p707,p154,p707
p707,p516,p707
p707,p635,p635
p707,e966,e966
p708,p132,p708
p708,p715,p708
p708,p666,p708
p708,p109,p708
p708,b910,b910
p708,p668,p708
p708,p190,p708
p708,p679,p679
p708,b912,b912
p708,p136,p136
p709,p80,p80
p709,p570,p570
p709,p32,p32
p709,p758,p709
p709,p355,p709
p709,p849,p849
p709,p288,p709
p709,p377,p709
p709,p393,p709
p709,p562,p562
p710,p668,p710
p710,p155,p155
p710,p528,p528
p710,p167,p167
p710,p387,p710
p710,p835,p835
p710,p663,p710
p710,p158,p158
p710,p10,p710
p710,p503,p710
p710,p148,p148
p710,p596,p710
p710,p183,p183
p710,b919,b919
p710,p743,p743
p711,p163,p711
p711,p714,p711
p711,p142,p711
p711,p203,p711
p711,p594,p711
p711,p544,p711
p711,p849,p849
p711,p339,p339
p711,p408,p711
p712,p0,p0
p712,e952,p712
p712,p465,p712
p712,p864,p712
p712,p496,p496
p712,p428,p428
p712,p518,p518
p712,e958,e958
p713,p17,p713
p713,p465,p465
p713,p397,p713
p713,p605,p605
p713,p626,p713
p713,b923,b923
p713,p608,p608
p713,p755,p755
p713,p540,p540
p713,p18,p713
p713,p143,p143
p714,p425,p714
p714,p627,p714
p714,p564,p714
p714,p605,p714
p714,e946,e946
p714,p218,p714
p714,p363,p363
p714,p647,p647
p714,p569,p714
p714,p498,p714
p714,p325,p325
p714,p13,p13
p714,p385,p385
p715,p333,p333
p715,p807,p807
p715,p608,p715
p715,p247,p247
p715,p354,p354
p715,p755,p715
p715,p535,p715
p715,p705,p715
p715,p232,p232
p715,p824,p715
p715,p219,p219
p715,p322,p715
p715,p754,p754
p715,p157,p157
p716,p0,p0
p716,p594,p716
p716,p565,p716
p716,p870,p716
p716,p311,p311
p716,p132,p132
p716,p459,p716
p716,p554,p554
p716,p685,p685
p716,p805,p805
p716,p870,p716
p717,b923,b923
p717,p805,p717
p717,e977,p717
p717,p595,p595
p717,p428,p717
p717,p898,p898
p717,p366,p717
p717,p185,p717
p717,p716,p716
p717,p387,p387
p717,p341,p341
p717,p272,p717
p717,p290,p290
p718,p537,p718
p718,p489,p718
p718,p698,p718
p718,p530,p718
p718,p459,p718
p718,p760,p718
p718,p266,p718
p718,p488,p488
p718,p608,p718
p718,p661,p661
p718,p116,p116
p718,p426,p718
p718,p816,p718
p719,p354,p354
p719,p537,p719
p719,p476,p719
p719,p347,p719
p719,p664,p664
p719,p899,p719
p719,p289,p719
p719,p256,p719
p720,p756,p756
p720,p124,p720
p720,e956,p720
p720,p275,p275
p720,p742,p742
p720,p402,p402
p720,p391,p720
p720,p520,p520
p720,p471,p471
p720,p848,p720
p720,p806,p806
p720,p683,p683
p720,p298,p298
p720,p258,p258
p720,p361,p361
p721,p585,p721
p721,p835,p721
p721,p724,p724
p721,p356,p721
p721,p698,p698
p721,p625,p625
p721,p777,p777
p721,p657,p721
p721,p133,p133
p721,p488,p488
p721,p880,p721
p721,p276,p276
p721,p696,p696
p721,p482,p721
p721,p170,p170
p722,p311,p311
p722,p767,p722
p722,p672,p672
p722,p303,p722
p722,p80,p722
p722,p683,p683
p722,p462,p462
p722,p218,p218
p722,p47,p722
p722,p199,p199
p722,p275,p275
p722,p666,p666
p722,p749,p749
p722,p630,p630
p723,p516,p723
p723,p110,p110
p723,p817,p723
p723,p654,p654
p723,p134,p134
p723,p860,p860
p723,p366,p366
p723,p548,p548
p723,p295,p723
p723,p143,p723
p723,p771,p771
p723,p741,p741
p723,p300,p300
p723,p85,p85
p723,p236,p723
p724,p512,p512
p724,p372,p372
p724,b900,b900
p724,p297,p724
p724,p322,p724
p724,p879,p879
p724,p339,p724
p724,p471,p724
p724,p568,p724
p724,p570,p724
p724,p733,p733
p724,p48,p48
p725,p815,p815
p725,p868,p725
p725,p638,p725
p725,p665,p725
p725,p726,p726
p725,p610,p610
p725,p53,p53
p725,p691,p691
p725,p278,p725
p725,p114,p114
p725,p880,p725
p725,p701,p725
p725,p39,p39
p725,p251,p725
p726,p197,p726
p726,p494,p494
p726,p315,p315
p726,p549,p549
p726,p222,p222
p726,p850,p726
p726,p636,p726
p726,p537,p537
p726,b902,p726
p726,p307,p726
p726,p568,p726
p726,p631,p631
p727,p736,p727
p727,p222,p727
p727,p797,p727
p727,p22,p22
p727,p138,p727
p727,p567,p727
p727,b937,p727
p727,p738,p727
p728,p837,p837
p728,p363,p728
p728,p467,p728
p728,p213,p213
p728,p36,p36
p728,p243,p728
p728,p44,p728
p728,p722,p722
p728,p257,p728
p728,p287,p287
p728,p864,p864
p728,p430,p430
p728,p845,p845
p728,p730,p728
p729,p562,p562
p729,p161,p161
p729,e977,e977
p729,p86,p86
p729,p497,p729
p729,p615,p729
p729,p747,p729
p729,p495,p495
p729,p638,p729
p729,p303,p729
p730,p569,p730
p730,p199,p730
p730,b944,b944
p730,p153,p730
p730,p0,p0
p730,p57,p57
p730,p713,p713
p730,p323,p323
p730,p400,p730
p730,p399,p399
p730,p778,p778
p731,p724,p724
p731,p253,p731
p731,p510,p510
p731,p615,p731
p731,p634,p634
p731,p181,p181
p731,p53,p53
p731,p385,p731
p731,p223,p223
p731,p493,p493
p731,p195,p731
p731,p340,p731
p732,p769,p769
p732,p767,p767
p732,p717,p717
p732,b943,p732
p732,p214,p214
p732,p90,p732
p732,p449,p449
p732,p875,p875
p732,p285,p285
p733,p439,p439
p733,p740,p733
p733,p739,p733
p733,p474,p474
p733,p602,p602
p733,p625,p733
p733,b930,p733
p733,p835,p835
p733,p163,p163
p733,p39,p39
p733,p672,p733
p733,p448,p733
p734,p297,p734
p734,p399,p734
p734,p454,p734
p734,p2,p734
p734,p689,p734
p734,p77,p734
p734,p835,p835
p734,p63,p63
p734,b911,b911
p734,p158,p158
p735,p739,p735
p735,p807,p807
p735,p601,p601
p735,p848,p735
p735,p37,p37
p735,p426,p735
p735,p579,p735
p735,p665,p735
p735,p765,p765
p735,p330,p330
p735,p641,p641
p735,p796,p796
p736,p481,p736
p736,p855,p855
p736,p784,p736
p736,p669,p736
p736,e956,e956
p736,p519,p736
p736,p580,p580
p736,p334,p334
p737,p169,p737
p737,p602,p737
p737,p890,p737
p737,p28,p737
p737,b902,p737
p737,p529,p529
p737,e963,p737
p737,p258,p258
p737,p147,p147
p737,e972,p737
p737,p601,p737
p737,p714,p714
p737,p433,p737
p737,p875,p875
p738,p694,p738
p738,p14,p14
p738,p93,p738
p738,p273,p738
p738,p71,p71
p738,p414,p414
p738,p238,p238
p738,p91,p738
p738,p294,p294
p738,p659,p738
p738,p426,p738
p738,p295,p295
p738,p843,p843
p738,p13,p738
p739,p622,p739
p739,p773,p773
p739,p195,p739
p739,p842,p842
p739,p139,p139
p739,p668,p739
p739,p441,p739
p739,p887,p887
p739,e948,p739
p740,p810,p740
p740,e945,p740
p740,p51,p740
p740,p818,p818
p740,p634,p740
p740,p898,p898
p740,p674,p674
p740,e961,e961
p740,p815,p815
p740,p666,p740
p741,p639,p741
p741,p844,p741
p741,p331,p331
p741,p769,p741
p741,p233,p741
p741,p648,p648
p741,p151,p741
p741,p806,p806
p741,p191,p741
p741,p432,p432
p741,p474,p474
p741,p140,p140
p741,p185,p185
p741,p125,p741
p741,p661,p661
p742,p548,p548
p742,p146,p146
p742,b920,b920
p742,p131,p742
p742,p283,p283
p742,p845,p845
p742,p33,p33
p742,p558,p742
p742,p551,p551
p743,p584,p584
p743,p697,p743
p743,p556,p556
p743,p194,p194
p743,p59,p743
p743,p172,p743
p743,p203,p743
p743,b917,b917
p743,p874,p743
p743,p278,p278
p743,p55,p743
p744,p459,p744
p744,p298,p298
p744,p579,p744
p744,p19,p19
p744,b937,b937
p744,p871,p871
p744,p750,p750
p744,e966,p744
p744,p849,p849
p745,p616,p745
p745,p755,p745
p745,p285,p745
p745,p878,p745
p745,p194,p745
p745,p337,p745
p745,p587,p745
p745,p881,p745
p745,p310,p745
p745,p432,p745
p745,e979,p745
p746,p543,p543
p746,p321,p746
p746,p447,p447
p746,p203,p746
p746,p473,p473
p746,p328,p328
p746,e976,p746
p746,p687,p687
p746,p555,p555
p746,p556,p746
p746,p211,p746
p746,p488,p746
p746,p803,p746
p746,p659,p746
p746,p318,p318
p747,p401,p747
p747,e952,e952
p747,p696,p696
p747,p639,p747
p747,p805,p747
p747,p46,p46
p747,p49,p49
p747,p284,p284
p747,p324,p324
p748,e958,p748
p748,p241,p241
p748,p162,p162
p748,p598,p598
p748,p693,p748
p748,p767,p748
p748,p676,p748
p748,p58,p748
p748,p237,p748
p748,p663,p663
p748,p657,p748
p748,p190,p748
p749,p19,p749
p749,p404,p404
p749,p195,p195
p749,p890,p890
p749,p837,p749
p749,p691,p749
p749,p363,p749
p749,p110,p110
p749,b921,p749
p749,p471,p749
p749,p615,p615
p750,p535,p535
p750,p296,p750
p750,p221,p750
p750,p125,p125
p750,e971,e971
p750,p214,p750
p750,p677,p677
p750,p600,p600
p750,p150,p750
p750,p280,p280
p751,p558,p751
p751,b941,p751
p751,p405,p751
p751,p766,p751
p751,p415,p751
p751,p279,p279
p751,p626,p626
p751,p308,p308
p751,p492,p751
p751,p477,p751
p751,p655,p751
p752,p611,p752
p752,p778,p778
p752,p674,p752
p752,p796,p796
p752,p384,p384
p752,p241,p752
p752,p799,p799
p752,p154,p752
p752,p347,p347
p752,p258,p752
p752,p236,p752
p752,p638,p638
p753,p192,p753
p753,b942,p753
p753,p732,p753
p753,p786,p753
p753,p408,p408
p753,p232,p232
p753,p345,p753
p753,p312,p312
p753,p534,p753
p753,p604,p753
p753,p461,p461
p753,b937,b937
p753,b940,b940
p753,p626,p753
p754,p275,p754
p754,p806,p754
p754,p784,p754
p754,p541,p541
p754,p223,p223
p754,p480,p754
p754,p364,p364
p754,p454,p454
p754,p31,p754
p754,p166,p754
p755,p174,p755
p755,p629,p755
p755,p52,p52
p755,p686,p686
p755,p747,p747
p755,p552,p552
p755,p754,p754
p755,p416,p755
p755,p717,p717
p755,p322,p755
p755,p329,p755
p755,p168,p168
p755,p266,p755
p755,p615,p755
p755,p838,p755
p756,p424,p756
p756,p95,p95
p756,p417,p756
p756,p686,p756
p756,p405,p756
p756,p78,p756
p756,p810,p810
p756,p886,p756
p756,p79,p79
p756,p132,p132
p757,p76,p76
p757,p195,p195
p757,p176,p757
p757,p389,p757
p757,p588,p588
p757,p409,p409
p757,p588,p588
p757,p720,p720
p757,p67,p757
p757,p542,p757
p757,p663,p757
p757,p702,p702
p757,p379,p379
p757,p713,p713
p757,p86,p757
p758,p280,p758
p758,p438,p438
p758,p760,p760
p758,p507,p758
p758,p167,p167
p758,e951,e951
p758,p282,p282
p758,p321,p758
p758,p182,p182
p758,p721,p721
p758,p636,p636
p758,p767,p767
p759,p415,p415
p759,p744,p759
p759,p378,p759
p759,p492,p759
p759,p750,p750
p759,e976,e976
p759,p131,p759
p759,b935,b935
p759,p213,p213
p759,p622,p622
p760,p623,p623
p760,p168,p168
p760,p384,p760
p760,p280,p280
p760,p195,p195
p760,p687,p760
p760,p884,p760
p760,p261,p261
p760,p497,p497
p760,p542,p760
p760,p840,p840
p760,p306,p306
p760,p209,p209
p761,p381,p381
p761,p171,p761
p761,p768,p761
p761,p263,p263
p761,p718,p718
p761,p262,p262
p761,p139,p761
p761,p732,p761
p761,p297,p761
p761,p185,p761
p762,p857,p857
p762,p302,p762
p762,p168,p168
p762,p140,p140
p762,b944,p762
p762,p813,p813
p762,p408,p408
p762,p816,p816
p762,p600,p762
p762,p58,p762
p763,p387,p387
p763,p339,p339
p763,p204,p204
p763,p485,p763
p763,p606,p606
p763,p461,p763
p763,p329,p763
p763,p654,p654
p763,p235,p763
p763,p5,p763
p764,p294,p764
p764,b910,b910
p764,p682,p682
p764,p72,p72
p764,p476,p764
p764,p582,p582
p764,p393,p393
p764,p605,p605
p764,b934,b934
p764,e948,e948
p764,p73,p764
p764,p89,p89
p764,e966,p764
p764,e962,p764
p765,p345,p765
p765,p375,p375
p765,e976,p765
p765,p500,p765
p765,p330,p330
p765,p550,p765
p765,p659,p765
p765,p557,p557
p766,p285,p766
p766,p562,p562
p766,p442,p442
p766,p707,p766
p766,p361,p766
p766,p207,p207
p766,p646,p766
p766,p680,p680
p766,p723,p766
p766,b936,b936
p766,p726,p766
p766,p654,p654
p766,p819,p819
p766,p216,p216
p766,p431,p431
p767,p484,p767
p767,p161,p161
p767,p756,p756
p767,p316,p767
p767,e954,e954
p767,p174,p174
p767,p501,p501
p767,p506,p767
p767,p426,p426
p767,p762,p762
p767,p559,p559
p767,p426,p767
p767,b936,p767
p767,p653,p653
p767,p475,p475
p768,p810,p810
p768,p830,p768
p768,p882,p882
p768,p725,p768
p768,p25,p25
p768,p240,p768
p768,p470,p470
p768,p624,p624
p768,p191,p768
p768,p69,p69
p768,p685,p685
p768,p355,p768
p768,p3,p768
p768,p219,p768
p769,p700,p700
p769,b918,b918
p769,p862,p769
p769,p336,p336
p769,p17,p769
p769,p306,p769
p769,p340,p340
p769,p663,p769
p769,p274,p274
p769,p324,p769
p770,p669,p770
p770,p707,p770
p770,p856,p770
p770,p352,p770
p770,p2,p770
p770,p861,p861
p770,e973,p770
p770,p105,p105
p770,p717,p770
p770,p821,p770
p770,b925,p770
p770,p615,p615
p770,p224,p770
p770,p804,p804
p771,p36,p36
p771,p545,p545
p771,e956,e956
p771,p510,p771
p771,p805,p771
p771,p857,p771
p771,p20,p20
p771,p435,p435
p771,p471,p771
p771,p345,p771
p772,p425,p772
p772,e972,p772
p772,p613,p613
p772,p149,p772
p772,p528,p772
p772,p633,p772
p772,p335,p335
p772,p702,p702
p773,p226,p226
p773,p360,p360
p773,p547,p773
p773,p386,p773
p773,p396,p396
p773,p485,p773
p773,p732,p773
p773,p0,p773
p774,p157,p774
p774,p830,p774
p774,p30,p774
p774,p347,p347
p774,p264,p264
p774,p308,p308
p774,p22,p774
p774,p554,p554
p774,p619,p774
p775,p866,p775
p775,p889,p775
p775,p823,p823
p775,p398,p775
p775,p202,p775
p775,p366,p775
p775,p351,p351
p775,p146,p775
p775,p458,p458
p775,b941,b941
p775,p852,p775
p775,b928,b928
p775,p399,p775
p776,p399,p399
p776,p359,p359
p776,p176,p176
p776,p251,p776
p776,p222,p776
p776,p5,p5
p776,p746,p776
p776,p487,p776
p777,p556,p556
p777,e969,e969
p777,p67,p67
p777,p769,p777
p777,p469,p469
p777,p206,p777
p777,p467,p467
p777,p680,p680
p777,p828,p828
p777,p767,p767
p777,p121,p777
p777,p388,p777
p777,p850,p777
p777,p36,p36
p778,p415,p415
p778,p490,p778
p778,p478,p478
p778,p173,p778
p778,p584,p584
p778,p666,p666
p778,p82,p82
p778,p409,p409
p778,e954,e954
p778,p659,p778
p778,p334,p778
p779,p782,p782
p779,p734,p734
p779,p254,p254
p779,p114,p779
p779,p838,p838
p779,p468,p779
p779,p87,p87
p779,p333,p333
p779,p14,p14
p779,p571,p571
p779,p595,p779
p779,p394,p394
p779,e976,p779
p780,p165,p165
p780,p137,p137
p780,p571,p571
p780,p606,p606
p780,p172,p780
p780,p557,p557
p780,e960,e960
p780,p896,p780
p780,p671,p671
p780,p898,p780
p780,p803,p803
p780,e967,e967
p780,p645,p780
p781,p500,p781
p781,p758,p758
p781,p806,p806
p781,p861,p861
p781,p478,p781
p781,p778,p781
p781,p798,p798
p781,p112,p112
p781,p135,p781
p781,p600,p600
p781,e973,e973
